Prev.Length,Match.Score,Prev.Type,Tile.Size,Browse.Time
80,70,TT,0.2,9.150493441
80,80,TT,0.2,10.14783681
80,60,TT,0.2,12.61902878
80,70,TT,0.2,11.74893964
80,80,TT,0.2,12.51475822
80,60,TT,0.2,11.72063488
80,70,TT,0.2,9.7532024
80,80,TT,0.2,12.71684461
80,60,TT,0.2,11.99768178
80,70,TT,0.2,9.860144702
80,80,TT,0.2,9.551939837
80,60,TT,0.2,12.62385958
80,70,TT,0.2,9.910886772
80,80,TT,0.2,10.01868937
80,60,TT,0.2,12.59101175
80,70,TT,0.2,11.48508665
80,80,TT,0.2,11.91906149
80,60,TT,0.2,11.74122022
80,70,TT,0.2,12.21513392
80,80,TT,0.2,12.48391693
80,60,TT,0.2,14.17142687
80,70,TT,0.2,10.71611869
80,80,TT,0.2,10.03727864
80,60,TT,0.2,13.56947135
80,70,TT,0.2,12.00907267
80,80,TT,0.2,12.24062492
80,60,TT,0.2,12.43453752
80,70,TT,0.2,9.957068001
80,80,TT,0.2,9.10798206
80,60,TT,0.2,13.69832372
80,70,TT,0.2,10.31386697
80,80,TT,0.2,10.98035773
80,60,TT,0.2,14.40825302
80,70,TT,0.2,9.705318488
80,80,TT,0.2,11.99649866
80,60,TT,0.2,13.11375965
80,70,TT,0.2,8.774093783
80,80,TT,0.2,12.00384139
80,60,TT,0.2,13.96615215
80,70,TT,0.2,10.50487892
80,80,TT,0.2,10.5965891
80,60,TT,0.2,11.79818379
80,70,TT,0.2,10.14319311
80,80,TT,0.2,9.92459263
80,60,TT,0.2,13.59541595
80,70,TT,0.2,10.71525929
80,80,TT,0.2,11.53846206
80,60,TT,0.2,13.32884897
80,70,TT,0.2,10.19637166
80,80,TT,0.2,11.47087429
80,60,TT,0.2,12.96069422
80,70,TT,0.2,9.812797952
80,80,TT,0.2,11.4052881
80,60,TT,0.2,13.77020228
80,70,TT,0.2,9.78337769
80,80,TT,0.2,10.89509238
80,60,TT,0.2,12.38670905
80,70,TT,0.2,11.3011237
80,80,TT,0.2,10.48121007
80,60,TT,0.2,14.60828176
80,70,TT,0.2,11.1051392
80,80,TT,0.2,10.8590183
80,60,TT,0.2,11.96615015
80,70,TT,0.2,10.2594252
80,80,TT,0.2,13.17921324
80,60,TT,0.2,13.61730655
80,70,TT,0.2,9.933873216
80,80,TT,0.2,12.74910741
80,60,TT,0.2,13.23197431
80,70,TT,0.2,9.876024096
80,80,TT,0.2,10.67254027
80,60,TT,0.2,15.09592851
80,70,TT,0.2,10.61656166
80,80,TT,0.2,11.53204541
80,60,TT,0.2,13.16398147
80,70,TT,0.2,9.925049364
80,80,TT,0.2,10.93213187
80,60,TT,0.2,14.4020942
80,70,TT,0.2,8.504934001
80,80,TT,0.2,10.93174862
80,60,TT,0.2,11.09276753
80,70,TT,0.2,10.02407432
80,80,TT,0.2,10.19888318
80,60,TT,0.2,15.29492994
80,70,TT,0.2,8.758938459
80,80,TT,0.2,11.20792414
80,60,TT,0.2,12.43016517
80,70,TT,0.2,10.01549107
80,80,TT,0.2,10.79894963
80,60,TT,0.2,12.70554788
80,70,TT,0.2,11.00626077
80,80,TT,0.2,11.24626495
80,60,TT,0.2,12.11960211
80,70,TT,0.2,10.50868737
80,80,TT,0.2,12.38604938
80,60,TT,0.2,14.66747975
80,70,TT,0.2,9.779606896
80,80,TT,0.2,12.99600762
80,60,TT,0.2,12.72996469
80,70,TT,0.2,9.285225845
80,80,TT,0.2,10.73459149
80,60,TT,0.2,12.21947824
80,70,TT,0.2,9.755486843
80,80,TT,0.2,9.044994872
80,60,TT,0.2,13.51887153
80,70,TT,0.2,11.00174683
80,80,TT,0.2,11.09657958
80,60,TT,0.2,12.39848166
80,70,TT,0.2,10.54016185
80,80,TT,0.2,12.07136505
80,60,TT,0.2,12.66004184
80,70,TT,0.2,10.25193421
80,80,TT,0.2,10.80054477
80,60,TT,0.2,12.93433976
80,70,TT,0.2,9.902921516
80,80,TT,0.2,10.3202131
80,60,TT,0.2,13.27207314
80,70,TT,0.2,9.393255143
80,80,TT,0.2,9.665681621
80,60,TT,0.2,11.97718705
80,70,TT,0.2,10.41914063
80,80,TT,0.2,13.16969879
80,60,TT,0.2,12.6329859
80,70,TT,0.2,10.32923911
80,80,TT,0.2,11.229327
80,60,TT,0.2,12.75182786
80,70,TT,0.2,9.99455421
80,80,TT,0.2,11.78698869
80,60,TT,0.2,12.65865877
80,70,TT,0.2,10.07608994
80,80,TT,0.2,9.868643433
80,60,TT,0.2,11.70260084
80,70,TT,0.2,9.645903253
80,80,TT,0.2,11.51088604
80,60,TT,0.2,12.01668433
80,70,TT,0.2,9.664907618
80,80,TT,0.2,11.92479416
80,60,TT,0.2,12.24134969
80,70,TT,0.2,10.61977831
80,80,TT,0.2,10.46634666
80,60,TT,0.2,13.29612599
80,70,TT,0.2,10.95510609
80,80,TT,0.2,9.493192904
80,60,TT,0.2,12.60912686
80,70,TT,0.2,9.665345974
80,80,TT,0.2,11.05834807
80,60,TT,0.2,13.56524054
80,70,TT,0.2,10.63927303
80,80,TT,0.2,11.37816628
80,60,TT,0.2,14.03520504
80,70,TT,0.2,10.25590882
80,80,TT,0.2,12.44363621
80,60,TT,0.2,12.96496939
80,70,TT,0.2,11.42032886
80,80,TT,0.2,11.35685559
80,60,TT,0.2,13.47111451
80,70,TT,0.2,10.41819568
80,80,TT,0.2,12.86009295
80,60,TT,0.2,12.56023544
80,70,TT,0.2,11.15232657
80,80,TT,0.2,10.08708947
80,60,TT,0.2,12.16894736
80,70,TT,0.2,10.40872661
80,80,TT,0.2,10.4914956
80,60,TT,0.2,11.88408045
80,70,TT,0.2,11.89974989
80,80,TT,0.2,11.45890784
80,60,TT,0.2,12.55031064
80,70,TT,0.2,9.834966127
80,80,TT,0.2,12.54716596
80,60,TT,0.2,12.05395665
80,70,TT,0.2,11.41469613
80,80,TT,0.2,11.21693195
80,60,TT,0.2,12.24940073
80,70,TT,0.2,10.10133851
80,80,TT,0.2,11.99456734
80,60,TT,0.2,11.4226686
80,70,TT,0.2,11.04893911
80,80,TT,0.2,11.85776715
80,60,TT,0.2,14.13552901
80,70,TT,0.2,10.41592106
80,80,TT,0.2,11.62663168
80,60,TT,0.2,12.61289389
80,70,TT,0.2,8.848821034
80,80,TT,0.2,11.70148482
80,60,TT,0.2,12.01293003
80,70,TT,0.2,10.98103843
80,80,TT,0.2,12.4125391
80,60,TT,0.2,12.80290183
80,70,TT,0.2,8.713409132
80,80,TT,0.2,11.24419555
80,60,TT,0.2,13.19996147
80,70,TT,0.2,9.528917008
80,80,TT,0.2,10.39797851
80,60,TT,0.2,15.08238599
80,70,TT,0.2,11.68120233
80,80,TT,0.2,11.76561066
80,60,TT,0.2,12.15309682
80,70,TT,0.2,10.60444766
80,80,TT,0.2,12.79608562
80,60,TT,0.2,13.10244757
80,70,TT,0.2,8.405237129
80,80,TT,0.2,11.46624223
80,60,TT,0.2,13.80098619
80,70,TT,0.2,10.20552841
80,80,TT,0.2,11.70686672
80,60,TT,0.2,11.72987976
80,70,TT,0.2,10.1745882
80,80,TT,0.2,10.03891527
80,60,TT,0.2,11.91487506
80,70,TT,0.2,10.20137754
80,80,TT,0.2,12.6587148
80,60,TT,0.2,14.74101265
80,70,TT,0.2,9.363766117
80,80,TT,0.2,10.93910135
80,60,TT,0.2,11.55872548
80,70,TT,0.2,11.91844717
80,80,TT,0.2,10.8899801
80,60,TT,0.2,12.50627125
80,70,TT,0.2,10.69778769
80,80,TT,0.2,11.83264735
80,60,TT,0.2,13.67432163
80,70,TT,0.2,12.16164451
80,80,TT,0.2,11.62754137
80,60,TT,0.2,13.77396772
80,70,TT,0.2,11.85924685
80,80,TT,0.2,11.14305283
80,60,TT,0.2,14.08523745
80,70,TT,0.2,10.56850589
80,80,TT,0.2,11.26584784
80,60,TT,0.2,11.64190789
80,70,TT,0.2,10.94117407
80,80,TT,0.2,12.12061046
80,60,TT,0.2,12.72588584
80,70,TT,0.2,10.26788726
80,80,TT,0.2,9.157603159
80,60,TT,0.2,12.76738174
80,70,TT,0.2,9.39779253
80,80,TT,0.2,10.43178935
80,60,TT,0.2,10.81302
80,70,TT,0.2,10.40331747
80,80,TT,0.2,11.12993144
80,60,TT,0.2,12.57096489
80,70,TT,0.2,10.30250122
80,80,TT,0.2,10.04067787
80,60,TT,0.2,11.73715433
80,70,TT,0.2,10.0684844
80,80,TT,0.2,11.92042273
80,60,TT,0.2,12.07821206
80,70,TT,0.2,10.00985142
80,80,TT,0.2,11.25846841
80,60,TT,0.2,13.35711246
80,70,TT,0.2,10.71690773
80,80,TT,0.2,12.23072546
80,60,TT,0.2,14.01545652
80,70,TT,0.2,9.628117798
80,80,TT,0.2,11.54276807
80,60,TT,0.2,12.89029801
80,70,TT,0.2,11.63042558
80,80,TT,0.2,11.99784373
80,60,TT,0.2,12.52229724
80,70,TT,0.2,10.31612286
80,80,TT,0.2,11.16791397
80,60,TT,0.2,12.46857067
80,70,TT,0.2,10.1942635
80,80,TT,0.2,10.33784997
80,60,TT,0.2,12.65892529
80,70,TT,0.2,11.12387365
80,80,TT,0.2,9.696166019
80,60,TT,0.2,11.65205477
80,70,TT,0.2,10.53026337
80,80,TT,0.2,11.89108494
80,60,TT,0.2,14.48200236
80,70,TT,0.2,10.3314152
80,80,TT,0.2,12.52551706
80,60,TT,0.2,13.12271785
80,70,TT,0.2,10.04095086
80,80,TT,0.2,10.90698188
80,60,TT,0.2,13.90782571
80,70,TT,0.2,10.79012152
80,80,TT,0.2,11.73167566
